time,incident_id,type,status,rpcMs,memoryMB,portPID,restartCount,configValid,logErrors,bonjourIssue,issues
2026-04-12T07:42:00.804Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:26;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 26次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T07:42:00.888Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:26;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T07:42:00.995Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:26;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T07:42:01.071Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:26;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T08:12:00.659Z,INC-20260412-001,check,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:27;skills_skip:1
2026-04-12T08:12:00.815Z,INC-20260412-001,diagnose,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:27;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 27次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
2026-04-12T08:12:00.903Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:27;skills_skip:1,FEISHU_400,A:Check cardkit permissions (手动: 飞书开放平台 → 添加权限),applied
2026-04-12T08:12:01.002Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:27;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T08:12:01.074Z,INC-20260412-001,fix,healthy,1,,8016,,true,0,false,feishu_400:53;skills_skip:27;skills_skip:1,SKILLS_SKIP,A:Run fix-skill-paths.js to fix known bad ~/ paths in 3 skills,applied
2026-04-12T08:42:00.678Z,INC-20260412-001,check,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:28;skills_skip:1
2026-04-12T08:42:00.817Z,INC-20260412-001,diagnose,healthy,0,,8016,,true,0,false,feishu_400:53;skills_skip:28;skills_skip:1,warning:FEISHU_400:Feishu streaming 400 errors: 53次;warning:SKILLS_SKIP:Skills skipping: 28次;warning:SKILLS_SKIP:Skills skipping: 1次,FEISHU_400;SKILLS_SKIP;SKILLS_SKIP,,
